word,transcription,vowel_stress,original_transcription
течел,t̪ɛ'tʃɛɫ,t̪ɛtʃ'ɛɫ,t̪ɛˈtʃɛɫ
течело,t̪ɛ'tʃɛɫo,t̪ɛtʃ'ɛɫo,t̪ɛˈtʃɛɫo
теченетата,'t̪ɛtʃɛnɛt̪ət̪ə,t̪'ɛtʃɛnɛt̪ət̪ə,ˈt̪ɛtʃɛnɛt̪ət̪ə
течехме,t̪ɛ'tʃɛxmɛ,t̪ɛtʃ'ɛxmɛ,t̪ɛˈtʃɛxmɛ
тигър,'tiɡər,t'iɡər,ˈtiɡər
тис,tis,tis,tis
тичай,'t̪itʃəj,t̪'itʃəj,ˈt̪itʃəj
тичал,t̪i'tʃaɫ,t̪itʃ'aɫ,t̪iˈtʃaɫ
тичалата,t̪i'tʃaɫət̪ə,t̪itʃ'aɫət̪ə,t̪iˈtʃaɫət̪ə
тичания,'t̪itʃənijə,t̪'itʃənijə,ˈt̪itʃənijə
тичаха,'t̪itʃəxə,t̪'itʃəxə,ˈt̪itʃəxə
тичащи,'t̪itʃəʃt̪i,t̪'itʃəʃt̪i,ˈt̪itʃəʃt̪i
то,t̪ɔ,t̪ɔ,t̪ɔ
това,t̪o'va,t̪ov'a,t̪oˈva
тогоз,t̪o'ɡɔs,t̪oɡ'ɔs,t̪oˈɡɔs
тогози,t̪o'ɡɔzi,t̪oɡ'ɔzi,t̪oˈɡɔzi
той,t̪ɔj,t̪ɔj,t̪ɔj
топъл,'tɔpəl,t'ɔpəl,ˈtɔpəl
тоя,'t̪ɔjə,t̪'ɔjə,ˈt̪ɔjə
траело,'t̪raɛɫo̝,t̪r'aɛɫo̝,ˈt̪raɛɫo̝
траения,'t̪raɛnijə,t̪r'aɛnijə,ˈt̪raɛnijə
траете,'t̪raɛt̪ɛ,t̪r'aɛt̪ɛ,ˈt̪raɛt̪ɛ
траех,'t̪raɛx,t̪r'aɛx,ˈt̪raɛx
траехме,'t̪raɛxmɛ,t̪r'aɛxmɛ,ˈt̪raɛxmɛ
траеш,'t̪raɛʃ,t̪r'aɛʃ,ˈt̪raɛʃ
траещия,'t̪raɛʃt̪ijə,t̪r'aɛʃt̪ijə,ˈt̪raɛʃt̪ijə
траещият,'t̪raɛʃt̪ijət̪,t̪r'aɛʃt̪ijət̪,ˈt̪raɛʃt̪ijət̪
траещо,'t̪raɛʃt̪o̝,t̪r'aɛʃt̪o̝,ˈt̪raɛʃt̪o̝
трайте,'t̪rajt̪ɛ,t̪r'ajt̪ɛ,ˈt̪rajt̪ɛ
траяла,t̪rɐ'jaɫə,t̪rɐj'aɫə,t̪rɐˈjaɫə
траялата,t̪rɐ'jaɫət̪ə,t̪rɐj'aɫət̪ə,t̪rɐˈjaɫət̪ə
траяли,t̪rɐ'jali,t̪rɐj'ali,t̪rɐˈjali
траялите,t̪rɐ'jalit̪ɛ,t̪rɐj'alit̪ɛ,t̪rɐˈjalit̪ɛ
траялия,t̪rɐ'jalijə,t̪rɐj'alijə,t̪rɐˈjalijə
траялият,t̪rɐ'jalijət̪,t̪rɐj'alijət̪,t̪rɐˈjalijət̪
траянета,'t̪rajənɛt̪ə,t̪r'ajənɛt̪ə,ˈt̪rajənɛt̪ə
траянетата,'t̪rajənɛt̪ət̪ə,t̪r'ajənɛt̪ət̪ə,ˈt̪rajənɛt̪ət̪ə
трева,trɛ'va,trɛv'a,trɛˈva
тресейки,t̪rɛ'sɛjkʲi,t̪rɛs'ɛjkʲi,t̪rɛˈsɛjkʲi
тресената,'t̪rɛsɛnət̪ə,t̪r'ɛsɛnət̪ə,ˈt̪rɛsɛnət̪ə
тресене,'t̪rɛsɛnɛ,t̪r'ɛsɛnɛ,ˈt̪rɛsɛnɛ
тресенията,'t̪rɛsɛnijət̪ə,t̪r'ɛsɛnijət̪ə,ˈt̪rɛsɛnijət̪ə
тресла,'t̪rɛsɫə,t̪r'ɛsɫə,ˈt̪rɛsɫə
тресли,'t̪rɛsli,t̪r'ɛsli,ˈt̪rɛsli
треслите,'t̪rɛslit̪ɛ,t̪r'ɛslit̪ɛ,ˈt̪rɛslit̪ɛ
тресоха,'t̪rɛso̝xə,t̪r'ɛso̝xə,ˈt̪rɛso̝xə
треторазреден,trɛtorəz'rɛdɛn,trɛtorəzr'ɛdɛn,trɛtorəzˈrɛdɛn
тръгвай,'t̪rɤɡvəj,t̪r'ɤɡvəj,ˈt̪rɤɡvəj
тръгвайки,'t̪rɤɡvəjkʲi,t̪r'ɤɡvəjkʲi,ˈt̪rɤɡvəjkʲi
тръгвала,t̪rɐɡ'vaɫə,t̪rɐɡv'aɫə,t̪rɐɡˈvaɫə
тръгвало,t̪rɐɡ'vaɫo̝,t̪rɐɡv'aɫo̝,t̪rɐɡˈvaɫo̝
тръгваме,'t̪rɤɡvəmɛ,t̪r'ɤɡvəmɛ,ˈt̪rɤɡvəmɛ
тръгващ,'t̪rɤɡvəʃt̪,t̪r'ɤɡvəʃt̪,ˈt̪rɤɡvəʃt̪
тръгващи,'t̪rɤɡvəʃt̪i,t̪r'ɤɡvəʃt̪i,ˈt̪rɤɡvəʃt̪i
тръгващите,'t̪rɤɡvəʃt̪it̪ɛ,t̪r'ɤɡvəʃt̪it̪ɛ,ˈt̪rɤɡvəʃt̪it̪ɛ
тръгващият,'t̪rɤɡvəʃt̪ijət̪,t̪r'ɤɡvəʃt̪ijət̪,ˈt̪rɤɡvəʃt̪ijət̪
тръгналото,t̪rɐɡ'naɫo̝t̪o̝,t̪rɐɡn'aɫo̝t̪o̝,t̪rɐɡˈnaɫo̝t̪o̝
тръгнах,t̪rɐɡ'nax,t̪rɐɡn'ax,t̪rɐɡˈnax
тръгнахме,t̪rɐɡ'naxmɛ,t̪rɐɡn'axmɛ,t̪rɐɡˈnaxmɛ
тръгнахте,t̪rɐɡ'naxt̪ɛ,t̪rɐɡn'axt̪ɛ,t̪rɐɡˈnaxt̪ɛ
тръгнете,'t̪rɤɡnɛt̪ɛ,t̪r'ɤɡnɛt̪ɛ,ˈt̪rɤɡnɛt̪ɛ
тръгнеха,'t̪rɤɡnɛxə,t̪r'ɤɡnɛxə,ˈt̪rɤɡnɛxə
тръгнеш,'t̪rɤɡnɛʃ,t̪r'ɤɡnɛʃ,ˈt̪rɤɡnɛʃ
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тухла,'tuxlə,t'uxlə,ˈtuxlə
тъмносин,'tɤmno'sin,t'ɤmnosin,ˈtɤmnoˈsin
търсения,'t̪ɤrsɛnijə,t̪'ɤrsɛnijə,ˈt̪ɤrsɛnijə
търсеното,'t̪ɤrsɛnot̪o,t̪'ɤrsɛnot̪o,ˈt̪ɤrsɛnot̪o
търсехте,'t̪ɤrsɛxt̪ɛ,t̪'ɤrsɛxt̪ɛ,ˈt̪ɤrsɛxt̪ɛ
търсещият,'t̪ɤrsɛʃt̪ijət̪,t̪'ɤrsɛʃt̪ijət̪,ˈt̪ɤrsɛʃt̪ijət̪
търсите,'t̪ɤrsit̪ɛ,t̪'ɤrsit̪ɛ,ˈt̪ɤrsit̪ɛ
търсиха,t̪ər'sixə,t̪ərs'ixə,t̪ərˈsixə
търсихме,t̪ər'sixmɛ,t̪ərs'ixmɛ,t̪ərˈsixmɛ
търся,'tɤrsʲə,t'ɤrsʲə,ˈtɤrsʲə
търтей,'tɤrtɛi,t'ɤrtɛi,ˈtɤrtɛi
тя,tʲa,tʲa,tʲa
тям,tʲam,tʲam,tʲam
тяхна,'tʲaxnə,tʲ'axnə,ˈtʲaxnə
убедените,o̝bɛ'd̪ɛnit̪ɛ,o̝bɛd̪'ɛnit̪ɛ,o̝bɛˈd̪ɛnit̪ɛ
убеденият,o̝bɛ'd̪ɛnijət̪,o̝bɛd̪'ɛnijət̪,o̝bɛˈd̪ɛnijət̪
убедено,o̝bɛ'd̪ɛno̝,o̝bɛd̪'ɛno̝,o̝bɛˈd̪ɛno̝
убедете,o̝bɛ'd̪ɛt̪ɛ,o̝bɛd̪'ɛt̪ɛ,o̝bɛˈd̪ɛt̪ɛ
убедеше,o̝bɛ'd̪ɛʃɛ,o̝bɛd̪'ɛʃɛ,o̝bɛˈd̪ɛʃɛ
убедилите,o̝bɛ'd̪ilit̪ɛ,o̝bɛd̪'ilit̪ɛ,o̝bɛˈd̪ilit̪ɛ
убедилото,o̝bɛ'd̪iɫo̝t̪o̝,o̝bɛd̪'iɫo̝t̪o̝,o̝bɛˈd̪iɫo̝t̪o̝
убедих,o̝bɛ'd̪ix,o̝bɛd̪'ix,o̝bɛˈd̪ix
убедяло,o̝bɛ'dʲaɫo̝,o̝bɛdʲ'aɫo̝,o̝bɛˈdʲaɫo̝
убедят,o̝bɛ'dʲɤt̪,o̝bɛdʲ'ɤt̪,o̝bɛˈdʲɤt̪
убеждавал,o̝bɛʒ'd̪avəɫ,o̝bɛʒd̪'avəɫ,o̝bɛʒˈd̪avəɫ
убеждавалата,o̝bɛʒ'd̪avəɫət̪ə,o̝bɛʒd̪'avəɫət̪ə,o̝bɛʒˈd̪avəɫət̪ə
убеждавалите,o̝bɛʒ'd̪avəlit̪ɛ,o̝bɛʒd̪'avəlit̪ɛ,o̝bɛʒˈd̪avəlit̪ɛ
убеждавалият,o̝bɛʒ'd̪avəlijət̪,o̝bɛʒd̪'avəlijət̪,o̝bɛʒˈd̪avəlijət̪
убеждавало,o̝bɛʒ'd̪avəɫo̝,o̝bɛʒd̪'avəɫo̝,o̝bɛʒˈd̪avəɫo̝
убеждавам,o̝bɛʒ'd̪avəm,o̝bɛʒd̪'avəm,o̝bɛʒˈd̪avəm
убеждаваме,o̝bɛʒ'd̪avəmɛ,o̝bɛʒd̪'avəmɛ,o̝bɛʒˈd̪avəmɛ
убеждаваните,o̝bɛʒ'd̪avənit̪ɛ,o̝bɛʒd̪'avənit̪ɛ,o̝bɛʒˈd̪avənit̪ɛ
убеждаванията,o̝bɛʒ'd̪avənijət̪ə,o̝bɛʒd̪'avənijət̪ə,o̝bɛʒˈd̪avənijət̪ə
убеждаваха,o̝bɛʒ'd̪avəxə,o̝bɛʒd̪'avəxə,o̝bɛʒˈd̪avəxə
убеждаваща,o̝bɛʒ'd̪avəʃt̪ə,o̝bɛʒd̪'avəʃt̪ə,o̝bɛʒˈd̪avəʃt̪ə
убивай,o'bivəj,ob'ivəj,oˈbivəj
убивайки,o'bivəjkʲi,ob'ivəjkʲi,oˈbivəjkʲi
убивалия,o'bivəlijə,ob'ivəlijə,oˈbivəlijə
убиван,o'bivən,ob'ivən,oˈbivən
убиванета,o'bivənɛt̪ə,ob'ivənɛt̪ə,oˈbivənɛt̪ə
убивани,o'bivəni,ob'ivəni,oˈbivəni
убиваните,o'bivənit̪ɛ,ob'ivənit̪ɛ,oˈbivənit̪ɛ
убиванията,o'bivənijət̪ə,ob'ivənijət̪ə,oˈbivənijət̪ə
убивате,o'bivət̪ɛ,ob'ivət̪ɛ,oˈbivət̪ɛ
убивах,o'bivəx,ob'ivəx,oˈbivəx
убивахме,o'bivəxmɛ,ob'ivəxmɛ,oˈbivəxmɛ
убивахте,o'bivəxt̪ɛ,ob'ivəxt̪ɛ,oˈbivəxt̪ɛ
убиваш,o'bivəʃ,ob'ivəʃ,oˈbivəʃ
убиващ,o'bivəʃt̪,ob'ivəʃt̪,oˈbivəʃt̪
убиващият,o'bivəʃt̪ijət̪,ob'ivəʃt̪ijət̪,oˈbivəʃt̪ijət̪
убийца,u'biːt͡sə,ub'iːt͡sə,uˈbiːt͡sə
убилото,o'biɫo̝t̪o̝,ob'iɫo̝t̪o̝,oˈbiɫo̝t̪o̝
убитите,o'bit̪it̪ɛ,ob'it̪it̪ɛ,oˈbit̪it̪ɛ
убия,o'bijə,ob'ijə,oˈbijə
убият,o'bijət̪,ob'ijət̪,oˈbijət̪
уволнели,o̝voɫ'nɛli,o̝voɫn'ɛli,o̝voɫˈnɛli
уволнен,o̝voɫ'nɛn,o̝voɫn'ɛn,o̝voɫˈnɛn
уволнена,o̝voɫ'nɛnə,o̝voɫn'ɛnə,o̝voɫˈnɛnə
уволнените,o̝voɫ'nɛnit̪ɛ,o̝voɫn'ɛnit̪ɛ,o̝voɫˈnɛnit̪ɛ
уволненото,o̝voɫ'nɛno̝t̪o̝,o̝voɫn'ɛno̝t̪o̝,o̝voɫˈnɛno̝t̪o̝
уволнеше,o̝voɫ'nɛʃɛ,o̝voɫn'ɛʃɛ,o̝voɫˈnɛʃɛ
уволниха,o̝voɫ'nixə,o̝voɫn'ixə,o̝voɫˈnixə
уволнява,o̝voɫ'nʲavə,o̝voɫnʲ'avə,o̝voɫˈnʲavə
уволнявалия,o̝voɫ'nʲavəlijə,o̝voɫnʲ'avəlijə,o̝voɫˈnʲavəlijə
уволнявалото,o̝voɫ'nʲavəɫo̝t̪o̝,o̝voɫnʲ'avəɫo̝t̪o̝,o̝voɫˈnʲavəɫo̝t̪o̝
уволняването,o̝voɫ'nʲavənɛt̪o̝,o̝voɫnʲ'avənɛt̪o̝,o̝voɫˈnʲavənɛt̪o̝
уволняваният,o̝voɫ'nʲavənijət̪,o̝voɫnʲ'avənijət̪,o̝voɫˈnʲavənijət̪
уволняват,o̝voɫ'nʲavət̪,o̝voɫnʲ'avət̪,o̝voɫˈnʲavət̪
уволнявате,o̝voɫ'nʲavət̪ɛ,o̝voɫnʲ'avət̪ɛ,o̝voɫˈnʲavət̪ɛ
уволнявах,o̝voɫ'nʲavəx,o̝voɫnʲ'avəx,o̝voɫˈnʲavəx
уволняваха,o̝voɫ'nʲavəxə,o̝voɫnʲ'avəxə,o̝voɫˈnʲavəxə
уволнявахте,o̝voɫ'nʲavəxt̪ɛ,o̝voɫnʲ'avəxt̪ɛ,o̝voɫˈnʲavəxt̪ɛ
уволняло,o̝voɫ'nʲaɫo̝,o̝voɫnʲ'aɫo̝,o̝voɫˈnʲaɫo̝
удовлетворели,o̝d̪o̝vlɛt̪vo'rɛli,o̝d̪o̝vlɛt̪vor'ɛli,o̝d̪o̝vlɛt̪voˈrɛli
удовлетворените,o̝d̪o̝vlɛt̪vo'rɛnit̪ɛ,o̝d̪o̝vlɛt̪vor'ɛnit̪ɛ,o̝d̪o̝vlɛt̪voˈrɛnit̪ɛ
удовлетвореният,o̝d̪o̝vlɛt̪vo'rɛnijət̪,o̝d̪o̝vlɛt̪vor'ɛnijət̪,o̝d̪o̝vlɛt̪voˈrɛnijət̪
удовлетворено,o̝d̪o̝vlɛt̪vo'rɛno̝,o̝d̪o̝vlɛt̪vor'ɛno̝,o̝d̪o̝vlɛt̪voˈrɛno̝
удовлетворил,o̝d̪o̝vlɛt̪vo'riɫ,o̝d̪o̝vlɛt̪vor'iɫ,o̝d̪o̝vlɛt̪voˈriɫ
удовлетворили,o̝d̪o̝vlɛt̪vo'rili,o̝d̪o̝vlɛt̪vor'ili,o̝d̪o̝vlɛt̪voˈrili
удовлетворите,o̝d̪o̝vlɛt̪vo'rit̪ɛ,o̝d̪o̝vlɛt̪vor'it̪ɛ,o̝d̪o̝vlɛt̪voˈrit̪ɛ
удовлетворявай,o̝d̪o̝vlɛt̪vo'rʲavəj,o̝d̪o̝vlɛt̪vorʲ'avəj,o̝d̪o̝vlɛt̪voˈrʲavəj
удовлетворявала,o̝d̪o̝vlɛt̪vo'rʲavəɫə,o̝d̪o̝vlɛt̪vorʲ'avəɫə,o̝d̪o̝vlɛt̪voˈrʲavəɫə
удовлетворявалият,o̝d̪o̝vlɛt̪vo'rʲavəlijət̪,o̝d̪o̝vlɛt̪vorʲ'avəlijət̪,o̝d̪o̝vlɛt̪voˈrʲavəlijət̪
удовлетворяваната,o̝d̪o̝vlɛt̪vo'rʲavənət̪ə,o̝d̪o̝vlɛt̪vorʲ'avənət̪ə,o̝d̪o̝vlɛt̪voˈrʲavənət̪ə
удовлетворявани,o̝d̪o̝vlɛt̪vo'rʲavəni,o̝d̪o̝vlɛt̪vorʲ'avəni,o̝d̪o̝vlɛt̪voˈrʲavəni
удовлетворяваните,o̝d̪o̝vlɛt̪vo'rʲavənit̪ɛ,o̝d̪o̝vlɛt̪vorʲ'avənit̪ɛ,o̝d̪o̝vlɛt̪voˈrʲavənit̪ɛ
удовлетворявах,o̝d̪o̝vlɛt̪vo'rʲavəx,o̝d̪o̝vlɛt̪vorʲ'avəx,o̝d̪o̝vlɛt̪voˈrʲavəx
удовлетворяващ,o̝d̪o̝vlɛt̪vo'rʲavəʃt̪,o̝d̪o̝vlɛt̪vorʲ'avəʃt̪,o̝d̪o̝vlɛt̪voˈrʲavəʃt̪
удовлетворяващи,o̝d̪o̝vlɛt̪vo'rʲavəʃt̪i,o̝d̪o̝vlɛt̪vorʲ'avəʃt̪i,o̝d̪o̝vlɛt̪voˈrʲavəʃt̪i
удовлетворяващия,o̝d̪o̝vlɛt̪vo'rʲavəʃt̪ijə,o̝d̪o̝vlɛt̪vorʲ'avəʃt̪ijə,o̝d̪o̝vlɛt̪voˈrʲavəʃt̪ijə
удовлетворяващото,o̝d̪o̝vlɛt̪vo'rʲavəʃt̪o̝t̪o̝,o̝d̪o̝vlɛt̪vorʲ'avəʃt̪o̝t̪o̝,o̝d̪o̝vlɛt̪voˈrʲavəʃt̪o̝t̪o̝
удовлетворял,o̝d̪o̝vlɛt̪vo'rʲaɫ,o̝d̪o̝vlɛt̪vorʲ'aɫ,o̝d̪o̝vlɛt̪voˈrʲaɫ
удовлетворяла,o̝d̪o̝vlɛt̪vo'rʲaɫə,o̝d̪o̝vlɛt̪vorʲ'aɫə,o̝d̪o̝vlɛt̪voˈrʲaɫə
удовлетворяха,o̝d̪o̝vlɛt̪vo'rʲaxə,o̝d̪o̝vlɛt̪vorʲ'axə,o̝d̪o̝vlɛt̪voˈrʲaxə
узаконени,o̝zəko'nɛni,o̝zəkon'ɛni,o̝zəkoˈnɛni
узаконено,o̝zəko'nɛno̝,o̝zəkon'ɛno̝,o̝zəkoˈnɛno̝
узаконили,o̝zəko'nili,o̝zəkon'ili,o̝zəkoˈnili
узаконихте,o̝zəko'nixt̪ɛ,o̝zəkon'ixt̪ɛ,o̝zəkoˈnixt̪ɛ
узакониш,o̝zəko'niʃ,o̝zəkon'iʃ,o̝zəkoˈniʃ
узаконя,o̝zəko'nʲɤ,o̝zəkonʲ'ɤ,o̝zəkoˈnʲɤ
узаконявайте,o̝zəko'nʲavəjt̪ɛ,o̝zəkonʲ'avəjt̪ɛ,o̝zəkoˈnʲavəjt̪ɛ
узаконявал,o̝zəko'nʲavəɫ,o̝zəkonʲ'avəɫ,o̝zəkoˈnʲavəɫ
узаконявала,o̝zəko'nʲavəɫə,o̝zəkonʲ'avəɫə,o̝zəkoˈnʲavəɫə
узаконявана,o̝zəko'nʲavənə,o̝zəkonʲ'avənə,o̝zəkoˈnʲavənə
